doc_id,domain,corpus,drug_group,group_fold,axis1_role,cv_round1,cv_round2,cv_round3,cv_round4
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.19,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.2,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.20,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.21,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.22,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.23,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.24,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.26,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.28,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.29,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.30,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.31,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.33,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.34,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.35,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.36,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.38,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.39,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.4,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.40,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.41,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.43,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.44,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.45,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.46,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.48,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.5,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.6,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.7,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-DIOVANHCT.8,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.1,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.10,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.100,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.101,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.102,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.103,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.106,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.107,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.108,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.109,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.11,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.110,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.111,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.112,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.113,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.114,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.115,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.116,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.117,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.118,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.119,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.121,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.122,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.123,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.124,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.125,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.126,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.128,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.129,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.13,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.131,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.132,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.133,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.134,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.136,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.137,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.141,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.142,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.143,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.144,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.145,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.146,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.147,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.149,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.15,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.150,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.151,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.152,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.153,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.154,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.155,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.156,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.157,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.158,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.159,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.16,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.160,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.161,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.162,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.164,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.165,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.166,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.167,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.168,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.169,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.170,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.171,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.172,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.173,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.175,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.176,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.177,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.178,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.179,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.18,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.180,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.181,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.182,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.183,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.184,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.185,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.186,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.188,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.189,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.190,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.191,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.192,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.194,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.195,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.196,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.197,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.198,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.199,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.2,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.20,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.202,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.203,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.204,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.205,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.206,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.207,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.208,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.21,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.210,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.211,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.213,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.214,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.216,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.217,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.218,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.219,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.22,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.220,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.221,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.24,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.25,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.26,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.27,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.28,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.29,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.3,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.30,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.31,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.34,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.35,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.36,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.37,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.38,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.39,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.40,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.41,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.43,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.44,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.45,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.46,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.47,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.48,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.49,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.5,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.50,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.51,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.52,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.53,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.54,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.55,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.56,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.57,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.58,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.59,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.6,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.61,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.66,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.67,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.68,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.69,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.7,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.70,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.72,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.73,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.74,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.75,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.76,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.77,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.78,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.80,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.82,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.83,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.84,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.85,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.86,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.89,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.9,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.90,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.91,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.95,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
cadecv2:ANTIHYPERTENSIVES-NORVASC.96,forum,cadecv2,ANTIHYPERTENSIVE,3,forum,train,train,calib,test
